1551178506.6300,0.906250,-0.328125,-0.421875
1551178506.6400,0.906250,-0.328125,-0.421875
1551178506.6500,0.890625,-0.312500,-0.421875
1551178506.6600,0.890625,-0.328125,-0.437500
1551178506.6700,0.890625,-0.312500,-0.437500
1551178506.6800,0.875000,-0.296875,-0.437500
1551178506.6900,0.890625,-0.312500,-0.453125
1551178506.7000,0.875000,-0.312500,-0.468750
1551178506.7100,0.875000,-0.328125,-0.500000
1551178506.7200,0.859375,-0.343750,-0.500000
1551178506.7300,0.843750,-0.343750,-0.500000
1551178506.7400,0.843750,-0.359375,-0.500000
1551178506.7500,0.859375,-0.359375,-0.515625
1551178506.7600,0.843750,-0.343750,-0.515625
1551178506.7700,0.843750,-0.359375,-0.515625
1551178506.7800,0.875000,-0.359375,-0.531250
1551178506.7900,0.890625,-0.375000,-0.500000
1551178506.8000,0.843750,-0.406250,-0.500000
1551178506.8100,0.843750,-0.359375,-0.453125
1551178506.8200,0.765625,-0.359375,-0.453125
1551178506.8300,0.796875,-0.390625,-0.500000
1551178506.8400,0.781250,-0.421875,-0.484375
1551178506.8500,0.750000,-0.421875,-0.500000
1551178506.8600,0.734375,-0.406250,-0.500000
1551178506.8700,0.703125,-0.375000,-0.531250
1551178506.8800,0.734375,-0.375000,-0.546875
1551178506.8900,0.812500,-0.359375,-0.546875
1551178506.9000,0.843750,-0.343750,-0.546875
1551178506.9100,0.812500,-0.343750,-0.531250
1551178506.9200,0.750000,-0.359375,-0.500000
1551178506.9300,0.687500,-0.359375,-0.500000
1551178506.9400,0.671875,-0.343750,-0.500000
1551178506.9500,0.718750,-0.312500,-0.515625
1551178506.9600,0.750000,-0.343750,-0.515625
1551178506.9700,0.781250,-0.359375,-0.546875
1551178506.9800,0.875000,-0.328125,-0.578125
1551178506.9900,0.921875,-0.343750,-0.609375
1551178507.0000,0.906250,-0.359375,-0.656250
1551178507.0100,0.859375,-0.375000,-0.671875
1551178507.0200,0.812500,-0.375000,-0.703125
1551178507.0300,0.781250,-0.359375,-0.734375
1551178507.0400,0.781250,-0.343750,-0.734375
1551178507.0500,0.796875,-0.328125,-0.718750
1551178507.0600,0.812500,-0.328125,-0.703125
1551178507.0700,0.812500,-0.328125,-0.687500
1551178507.0800,0.796875,-0.343750,-0.671875
1551178507.0900,0.781250,-0.343750,-0.656250
1551178507.1000,0.781250,-0.328125,-0.640625
1551178507.1100,0.781250,-0.328125,-0.625000
1551178507.1200,0.765625,-0.312500,-0.625000
1551178507.1300,0.765625,-0.328125,-0.625000
1551178507.1400,0.781250,-0.343750,-0.640625
1551178507.1500,0.796875,-0.359375,-0.656250
1551178507.1600,0.843750,-0.359375,-0.625000
1551178507.1700,0.843750,-0.375000,-0.609375
1551178507.1800,0.828125,-0.359375,-0.609375
1551178507.1900,0.796875,-0.328125,-0.593750
1551178507.2000,0.765625,-0.296875,-0.578125
1551178507.2101,0.734375,-0.296875,-0.578125
1551178507.2202,0.765625,-0.312500,-0.593750
1551178507.2303,0.750000,-0.312500,-0.562500
1551178507.2403,0.703125,-0.312500,-0.593750
1551178507.2504,0.718750,-0.343750,-0.640625
1551178507.2605,0.734375,-0.375000,-0.671875
1551178507.2706,0.750000,-0.375000,-0.671875
1551178507.2807,0.750000,-0.359375,-0.687500
1551178507.2908,0.734375,-0.343750,-0.687500
1551178507.3008,0.734375,-0.343750,-0.687500
1551178507.3109,0.750000,-0.328125,-0.703125
1551178507.3210,0.765625,-0.296875,-0.703125
1551178507.3311,0.781250,-0.296875,-0.703125
1551178507.3412,0.765625,-0.312500,-0.687500
1551178507.3513,0.750000,-0.328125,-0.687500
1551178507.3613,0.765625,-0.328125,-0.687500
1551178507.3714,0.765625,-0.328125,-0.687500
1551178507.3815,0.750000,-0.312500,-0.703125
1551178507.3916,0.750000,-0.312500,-0.703125
1551178507.4017,0.750000,-0.312500,-0.718750
1551178507.4118,0.750000,-0.328125,-0.718750
1551178507.4218,0.765625,-0.343750,-0.734375
1551178507.4319,0.765625,-0.343750,-0.734375
1551178507.4420,0.765625,-0.343750,-0.718750
1551178507.4521,0.750000,-0.328125,-0.703125
1551178507.4622,0.750000,-0.328125,-0.703125
1551178507.4722,0.734375,-0.312500,-0.687500
1551178507.4823,0.734375,-0.312500,-0.687500
1551178507.4924,0.718750,-0.312500,-0.671875
1551178507.5025,0.734375,-0.312500,-0.671875
1551178507.5126,0.734375,-0.312500,-0.671875
1551178507.5227,0.734375,-0.328125,-0.671875
1551178507.5328,0.734375,-0.343750,-0.671875
1551178507.5428,0.750000,-0.328125,-0.656250
1551178507.5529,0.750000,-0.312500,-0.671875
1551178507.5630,0.750000,-0.296875,-0.671875
1551178507.5731,0.750000,-0.296875,-0.687500
1551178507.5832,0.765625,-0.312500,-0.703125
1551178507.5933,0.765625,-0.328125,-0.703125
1551178507.6033,0.765625,-0.343750,-0.703125
1551178507.6134,0.781250,-0.343750,-0.687500
1551178507.6235,0.781250,-0.328125,-0.687500
1551178507.6336,0.765625,-0.312500,-0.671875
1551178507.6437,0.765625,-0.312500,-0.656250
1551178507.6537,0.765625,-0.312500,-0.656250
1551178507.6638,0.765625,-0.312500,-0.656250
1551178507.6739,0.765625,-0.328125,-0.656250
1551178507.6840,0.765625,-0.328125,-0.656250
1551178507.6941,0.765625,-0.343750,-0.671875
1551178507.7042,0.781250,-0.359375,-0.671875
1551178507.7143,0.796875,-0.328125,-0.687500
1551178507.7243,0.781250,-0.312500,-0.687500
1551178507.7344,0.765625,-0.328125,-0.703125
1551178507.7445,0.765625,-0.375000,-0.703125
1551178507.7546,0.781250,-0.453125,-0.703125
1551178507.7647,0.796875,-0.484375,-0.687500
1551178507.7747,0.812500,-0.484375,-0.656250
1551178507.7848,0.828125,-0.437500,-0.625000
1551178507.7949,0.828125,-0.390625,-0.609375
1551178507.8050,0.828125,-0.375000,-0.593750
1551178507.8151,0.828125,-0.390625,-0.578125
1551178507.8252,0.828125,-0.437500,-0.546875
1551178507.8353,0.828125,-0.468750,-0.531250
1551178507.8453,0.828125,-0.437500,-0.546875
1551178507.8554,0.843750,-0.406250,-0.546875
1551178507.8655,0.843750,-0.359375,-0.562500
1551178507.8756,0.828125,-0.359375,-0.562500
1551178507.8857,0.812500,-0.343750,-0.562500
1551178507.8958,0.828125,-0.359375,-0.562500
1551178507.9058,0.828125,-0.359375,-0.546875
1551178507.9159,0.843750,-0.343750,-0.546875
1551178507.9260,0.859375,-0.312500,-0.562500
1551178507.9361,0.843750,-0.312500,-0.593750
1551178507.9462,0.859375,-0.343750,-0.609375
1551178507.9563,0.859375,-0.390625,-0.593750
1551178507.9663,0.875000,-0.390625,-0.562500
1551178507.9764,0.890625,-0.343750,-0.531250
1551178507.9865,0.890625,-0.296875,-0.515625
1551178507.9966,0.906250,-0.296875,-0.531250
1551178508.0067,0.890625,-0.343750,-0.546875
1551178508.0168,0.875000,-0.390625,-0.578125
1551178508.0268,0.843750,-0.390625,-0.593750
1551178508.0369,0.828125,-0.343750,-0.578125
1551178508.0470,0.828125,-0.296875,-0.546875
1551178508.0571,0.859375,-0.281250,-0.531250
1551178508.0672,0.875000,-0.296875,-0.515625
1551178508.0773,0.890625,-0.343750,-0.515625
1551178508.0873,0.890625,-0.375000,-0.500000
1551178508.0974,0.875000,-0.406250,-0.484375
1551178508.1075,0.812500,-0.390625,-0.453125
1551178508.1176,0.781250,-0.375000,-0.406250
1551178508.1277,0.781250,-0.390625,-0.375000
1551178508.1378,0.828125,-0.421875,-0.328125
1551178508.1478,0.859375,-0.453125,-0.296875
1551178508.1579,0.890625,-0.453125,-0.296875
1551178508.1680,0.890625,-0.437500,-0.296875
1551178508.1781,0.875000,-0.453125,-0.312500
1551178508.1882,0.875000,-0.453125,-0.312500
1551178508.1983,0.890625,-0.437500,-0.281250
1551178508.2083,0.921875,-0.390625,-0.265625
1551178508.2184,0.953125,-0.328125,-0.250000
1551178508.2285,0.984375,-0.312500,-0.250000
1551178508.2386,0.984375,-0.312500,-0.265625
1551178508.2487,0.984375,-0.296875,-0.265625
1551178508.2587,0.968750,-0.265625,-0.265625
1551178508.2688,0.937500,-0.218750,-0.250000
1551178508.2789,0.921875,-0.171875,-0.281250
1551178508.2890,0.937500,-0.140625,-0.312500
1551178508.2991,0.953125,-0.125000,-0.359375
1551178508.3092,0.984375,-0.156250,-0.406250
1551178508.3193,1.000000,-0.156250,-0.421875
1551178508.3293,1.000000,-0.109375,-0.421875
1551178508.3394,0.984375,-0.046875,-0.390625
1551178508.3495,0.968750,0.000000,-0.375000
1551178508.3596,0.968750,0.000000,-0.375000
1551178508.3697,0.968750,-0.062500,-0.359375
1551178508.3798,0.968750,-0.156250,-0.343750
1551178508.3898,0.953125,-0.203125,-0.296875
1551178508.3999,0.921875,-0.203125,-0.265625
1551178508.4100,0.875000,-0.171875,-0.218750
1551178508.4201,0.875000,-0.125000,-0.187500
1551178508.4302,0.875000,-0.125000,-0.171875
1551178508.4403,0.890625,-0.171875,-0.187500
1551178508.4503,0.890625,-0.234375,-0.234375
1551178508.4604,0.890625,-0.281250,-0.218750
1551178508.4705,0.859375,-0.281250,-0.203125
1551178508.4806,0.828125,-0.218750,-0.218750
1551178508.4907,0.875000,-0.171875,-0.218750
1551178508.5008,0.953125,-0.140625,-0.234375
1551178508.5108,1.000000,-0.171875,-0.234375
1551178508.5209,1.015625,-0.203125,-0.250000
1551178508.5310,1.015625,-0.203125,-0.234375
1551178508.5411,0.984375,-0.171875,-0.187500
1551178508.5512,0.937500,-0.140625,-0.156250
1551178508.5613,0.890625,-0.156250,-0.203125
1551178508.5713,0.875000,-0.203125,-0.250000
1551178508.5814,0.921875,-0.250000,-0.250000
1551178508.5915,0.968750,-0.265625,-0.234375
1551178508.6016,0.984375,-0.234375,-0.234375
1551178508.6117,1.000000,-0.218750,-0.218750
1551178508.6218,1.000000,-0.234375,-0.203125
1551178508.6318,1.015625,-0.234375,-0.187500
1551178508.6419,1.046875,-0.234375,-0.187500
1551178508.6520,1.015625,-0.250000,-0.203125
1551178508.6621,1.015625,-0.296875,-0.234375
1551178508.6722,1.015625,-0.312500,-0.234375
1551178508.6823,1.046875,-0.296875,-0.234375
1551178508.6923,1.046875,-0.281250,-0.218750
1551178508.7024,1.031250,-0.265625,-0.187500
1551178508.7125,1.015625,-0.265625,-0.187500
1551178508.7226,1.000000,-0.265625,-0.171875
1551178508.7327,1.000000,-0.265625,-0.156250
1551178508.7428,1.015625,-0.265625,-0.187500
1551178508.7528,1.000000,-0.250000,-0.187500
1551178508.7629,0.984375,-0.218750,-0.218750
1551178508.7730,0.984375,-0.203125,-0.250000
1551178508.7831,0.984375,-0.234375,-0.265625
1551178508.7932,0.984375,-0.265625,-0.250000
1551178508.8033,1.000000,-0.296875,-0.234375
1551178508.8133,1.000000,-0.296875,-0.234375
1551178508.8234,0.984375,-0.312500,-0.218750
1551178508.8335,0.953125,-0.328125,-0.234375
1551178508.8436,0.937500,-0.375000,-0.250000
1551178508.8537,0.937500,-0.375000,-0.250000
1551178508.8637,0.953125,-0.359375,-0.234375
1551178508.8738,0.968750,-0.312500,-0.234375
1551178508.8839,0.984375,-0.265625,-0.250000
1551178508.8940,0.984375,-0.234375,-0.250000
1551178508.9041,0.968750,-0.250000,-0.281250
1551178508.9142,0.953125,-0.265625,-0.312500
1551178508.9243,0.953125,-0.281250,-0.328125
1551178508.9343,0.953125,-0.265625,-0.328125
1551178508.9444,0.953125,-0.234375,-0.343750
1551178508.9545,0.953125,-0.218750,-0.343750
1551178508.9646,0.921875,-0.234375,-0.328125
1551178508.9747,0.890625,-0.265625,-0.328125
1551178508.9848,0.875000,-0.296875,-0.312500
1551178508.9948,0.875000,-0.328125,-0.328125
1551178509.0049,0.890625,-0.343750,-0.359375
1551178509.0150,0.875000,-0.343750,-0.390625
1551178509.0251,0.859375,-0.328125,-0.421875
1551178509.0352,0.843750,-0.328125,-0.453125
1551178509.0453,0.828125,-0.343750,-0.468750
1551178509.0553,0.843750,-0.375000,-0.468750
1551178509.0654,0.859375,-0.406250,-0.453125
1551178509.0755,0.875000,-0.390625,-0.437500
1551178509.0856,0.890625,-0.359375,-0.406250
1551178509.0957,0.890625,-0.328125,-0.390625
1551178509.1058,0.890625,-0.328125,-0.390625
1551178509.1158,0.906250,-0.343750,-0.390625
1551178509.1259,0.906250,-0.359375,-0.390625
1551178509.1360,0.921875,-0.359375,-0.390625
1551178509.1461,0.906250,-0.359375,-0.375000
1551178509.1562,0.875000,-0.328125,-0.359375
1551178509.1663,0.843750,-0.281250,-0.359375
1551178509.1763,0.843750,-0.250000,-0.359375
1551178509.1864,0.843750,-0.250000,-0.421875
1551178509.1965,0.875000,-0.265625,-0.484375
1551178509.2066,0.890625,-0.281250,-0.500000
1551178509.2167,0.875000,-0.296875,-0.515625
1551178509.2268,0.828125,-0.281250,-0.484375
1551178509.2368,0.796875,-0.265625,-0.437500
1551178509.2469,0.828125,-0.250000,-0.421875
1551178509.2570,0.890625,-0.234375,-0.453125
1551178509.2671,0.937500,-0.250000,-0.468750
1551178509.2772,0.906250,-0.281250,-0.468750
1551178509.2873,0.843750,-0.296875,-0.453125
1551178509.2973,0.812500,-0.296875,-0.437500
1551178509.3074,0.781250,-0.296875,-0.375000
1551178509.3175,0.796875,-0.265625,-0.375000
1551178509.3276,0.875000,-0.265625,-0.421875
1551178509.3377,0.921875,-0.296875,-0.468750
1551178509.3478,0.921875,-0.328125,-0.500000
1551178509.3578,0.875000,-0.328125,-0.500000
1551178509.3679,0.828125,-0.296875,-0.484375
1551178509.3780,0.812500,-0.281250,-0.453125
1551178509.3881,0.843750,-0.281250,-0.437500
1551178509.3982,0.906250,-0.296875,-0.468750
1551178509.4083,0.953125,-0.328125,-0.500000
1551178509.4183,0.937500,-0.343750,-0.515625
1551178509.4284,0.890625,-0.328125,-0.500000
1551178509.4385,0.875000,-0.312500,-0.484375
1551178509.4486,0.890625,-0.281250,-0.453125
1551178509.4587,0.921875,-0.265625,-0.421875
1551178509.4688,0.937500,-0.250000,-0.390625
1551178509.4788,0.953125,-0.250000,-0.375000
1551178509.4889,0.937500,-0.250000,-0.406250
1551178509.4990,0.953125,-0.250000,-0.437500
1551178509.5091,0.953125,-0.250000,-0.453125
1551178509.5192,0.921875,-0.234375,-0.468750
1551178509.5293,0.906250,-0.234375,-0.453125
1551178509.5393,0.906250,-0.203125,-0.437500
1551178509.5494,0.937500,-0.203125,-0.421875
1551178509.5595,0.968750,-0.218750,-0.437500
1551178509.5696,0.953125,-0.234375,-0.468750
1551178509.5797,0.921875,-0.250000,-0.484375
1551178509.5898,0.859375,-0.218750,-0.468750
1551178509.5998,0.843750,-0.203125,-0.437500
1551178509.6099,0.843750,-0.171875,-0.437500
1551178509.6200,0.906250,-0.203125,-0.484375
1551178509.6302,0.968750,-0.250000,-0.546875
1551178509.6403,0.968750,-0.281250,-0.578125
1551178509.6505,0.921875,-0.296875,-0.578125
1551178509.6607,0.875000,-0.281250,-0.531250
1551178509.6708,0.843750,-0.250000,-0.484375
1551178509.6810,0.843750,-0.250000,-0.453125
1551178509.6912,0.875000,-0.234375,-0.468750
1551178509.7013,0.906250,-0.250000,-0.468750
1551178509.7115,0.921875,-0.265625,-0.500000
1551178509.7217,0.937500,-0.265625,-0.500000
1551178509.7318,0.921875,-0.265625,-0.515625
1551178509.7420,0.906250,-0.234375,-0.500000
1551178509.7522,0.890625,-0.187500,-0.468750
1551178509.7623,0.890625,-0.171875,-0.437500
1551178509.7725,0.937500,-0.140625,-0.453125
1551178509.7827,0.953125,-0.140625,-0.500000
1551178509.7928,0.953125,-0.171875,-0.562500
1551178509.8030,0.921875,-0.171875,-0.609375
1551178509.8132,0.890625,-0.187500,-0.609375
1551178509.8233,0.890625,-0.187500,-0.593750
1551178509.8335,0.921875,-0.203125,-0.546875
1551178509.8437,0.921875,-0.187500,-0.500000
1551178509.8538,0.921875,-0.187500,-0.500000
1551178509.8640,0.921875,-0.187500,-0.531250
1551178509.8742,0.875000,-0.203125,-0.562500
1551178509.8843,0.828125,-0.203125,-0.578125
1551178509.8945,0.828125,-0.218750,-0.593750
1551178509.9047,0.859375,-0.203125,-0.562500
1551178509.9148,0.906250,-0.171875,-0.562500
1551178509.9250,0.968750,-0.156250,-0.546875
1551178509.9352,0.984375,-0.171875,-0.546875
1551178509.9453,0.953125,-0.171875,-0.562500
1551178509.9555,0.906250,-0.171875,-0.593750
1551178509.9657,0.843750,-0.187500,-0.593750
1551178509.9758,0.828125,-0.187500,-0.593750
1551178509.9860,0.859375,-0.203125,-0.578125
1551178509.9962,0.906250,-0.218750,-0.578125
1551178510.0063,0.937500,-0.218750,-0.578125
1551178510.0165,0.953125,-0.203125,-0.578125
1551178510.0267,0.937500,-0.187500,-0.562500
1551178510.0368,0.921875,-0.140625,-0.531250
1551178510.0470,0.890625,-0.140625,-0.531250
1551178510.0572,0.875000,-0.171875,-0.546875
1551178510.0673,0.859375,-0.203125,-0.578125
1551178510.0775,0.875000,-0.234375,-0.609375
1551178510.0877,0.890625,-0.234375,-0.578125
1551178510.0978,0.890625,-0.203125,-0.578125
1551178510.1080,0.890625,-0.203125,-0.562500
1551178510.1182,0.906250,-0.203125,-0.562500
1551178510.1283,0.890625,-0.218750,-0.562500
1551178510.1385,0.875000,-0.234375,-0.578125
1551178510.1487,0.843750,-0.250000,-0.609375
1551178510.1588,0.859375,-0.265625,-0.640625
1551178510.1690,0.859375,-0.234375,-0.625000
1551178510.1792,0.859375,-0.234375,-0.609375
1551178510.1893,0.875000,-0.234375,-0.578125
1551178510.1995,0.859375,-0.234375,-0.578125
1551178510.2097,0.828125,-0.250000,-0.609375
1551178510.2198,0.796875,-0.250000,-0.625000
1551178510.2300,0.812500,-0.265625,-0.640625
1551178510.2402,0.828125,-0.265625,-0.625000
1551178510.2503,0.859375,-0.250000,-0.609375
1551178510.2605,0.906250,-0.250000,-0.593750
1551178510.2707,0.921875,-0.234375,-0.625000
1551178510.2808,0.906250,-0.234375,-0.671875
1551178510.2910,0.875000,-0.250000,-0.703125
1551178510.3012,0.828125,-0.281250,-0.734375
1551178510.3113,0.812500,-0.296875,-0.765625
1551178510.3215,0.828125,-0.296875,-0.781250
1551178510.3317,0.843750,-0.281250,-0.750000
1551178510.3418,0.906250,-0.265625,-0.718750
1551178510.3520,0.953125,-0.250000,-0.687500
1551178510.3622,0.953125,-0.265625,-0.718750
1551178510.3723,0.906250,-0.312500,-0.812500
1551178510.3825,0.843750,-0.390625,-0.906250
1551178510.3927,0.796875,-0.437500,-0.968750
1551178510.4028,0.828125,-0.437500,-1.000000
1551178510.4130,0.750000,-0.468750,-0.296875
1551178510.4232,-0.156250,-0.187500,1.281250
1551178510.4333,0.687500,0.843750,0.734375
1551178510.4435,1.562500,0.750000,-0.578125
1551178510.4537,1.453125,-0.515625,-0.968750
1551178510.4638,0.515625,-1.156250,-0.843750
1551178510.4740,-0.062500,-0.500000,-0.812500
1551178510.4842,0.015625,-0.109375,-0.890625
1551178510.4943,0.281250,-0.093750,-0.890625
1551178510.5045,0.640625,-0.265625,-0.812500
1551178510.5147,0.875000,-0.484375,-0.750000
1551178510.5248,0.875000,-0.531250,-0.718750
1551178510.5350,0.765625,-0.421875,-0.750000
1551178510.5452,0.718750,-0.328125,-0.750000
1551178510.5553,0.734375,-0.328125,-0.734375
1551178510.5655,0.765625,-0.390625,-0.734375
1551178510.5757,0.750000,-0.453125,-0.750000
1551178510.5858,0.718750,-0.437500,-0.734375
1551178510.5960,0.687500,-0.390625,-0.703125
1551178510.6062,0.671875,-0.343750,-0.640625
1551178510.6163,0.703125,-0.328125,-0.609375
1551178510.6265,0.750000,-0.343750,-0.625000
1551178510.6367,0.765625,-0.375000,-0.687500
1551178510.6468,0.734375,-0.375000,-0.750000
1551178510.6570,0.703125,-0.343750,-0.812500
1551178510.6672,0.703125,-0.296875,-0.843750
1551178510.6773,0.703125,-0.281250,-0.843750
1551178510.6875,0.718750,-0.281250,-0.828125
1551178510.6977,0.718750,-0.296875,-0.796875
1551178510.7078,0.718750,-0.328125,-0.734375
1551178510.7180,0.687500,-0.296875,-0.687500
1551178510.7282,0.671875,-0.250000,-0.656250
1551178510.7383,0.687500,-0.250000,-0.671875
1551178510.7485,0.703125,-0.296875,-0.718750
1551178510.7587,0.703125,-0.343750,-0.765625
1551178510.7688,0.734375,-0.328125,-0.781250
1551178510.7790,0.750000,-0.312500,-0.781250
1551178510.7892,0.750000,-0.328125,-0.765625
1551178510.7993,0.734375,-0.328125,-0.734375
1551178510.8095,0.718750,-0.312500,-0.718750
1551178510.8197,0.703125,-0.312500,-0.734375
1551178510.8298,0.703125,-0.328125,-0.765625
1551178510.8400,0.703125,-0.328125,-0.765625
1551178510.8501,0.718750,-0.343750,-0.750000
1551178510.8602,0.718750,-0.359375,-0.703125
1551178510.8702,0.718750,-0.359375,-0.687500
1551178510.8803,0.703125,-0.343750,-0.687500
1551178510.8904,0.671875,-0.343750,-0.703125
1551178510.9005,0.640625,-0.375000,-0.734375
1551178510.9106,0.640625,-0.375000,-0.750000
1551178510.9207,0.640625,-0.359375,-0.765625
1551178510.9307,0.687500,-0.328125,-0.812500
1551178510.9408,0.765625,-0.328125,-0.796875
1551178510.9509,0.781250,-0.328125,-0.750000
1551178510.9610,0.765625,-0.328125,-0.687500
1551178510.9711,0.703125,-0.312500,-0.625000
1551178510.9812,0.671875,-0.265625,-0.609375
1551178510.9913,0.687500,-0.250000,-0.593750
1551178511.0013,0.734375,-0.281250,-0.593750
1551178511.0114,0.765625,-0.328125,-0.609375
1551178511.0215,0.781250,-0.328125,-0.625000
1551178511.0316,0.781250,-0.312500,-0.640625
1551178511.0417,0.765625,-0.296875,-0.671875
1551178511.0517,0.750000,-0.328125,-0.703125
1551178511.0618,0.765625,-0.328125,-0.718750
1551178511.0719,0.781250,-0.328125,-0.718750
1551178511.0820,0.765625,-0.312500,-0.703125
1551178511.0921,0.750000,-0.312500,-0.703125
1551178511.1022,0.734375,-0.312500,-0.687500
1551178511.1122,0.718750,-0.312500,-0.703125
1551178511.1223,0.718750,-0.312500,-0.718750
1551178511.1324,0.718750,-0.328125,-0.734375
1551178511.1425,0.718750,-0.328125,-0.734375
1551178511.1526,0.718750,-0.328125,-0.734375
1551178511.1627,0.734375,-0.328125,-0.718750
1551178511.1727,0.750000,-0.328125,-0.718750
1551178511.1828,0.734375,-0.312500,-0.718750
1551178511.1929,0.718750,-0.312500,-0.703125
1551178511.2030,0.718750,-0.328125,-0.703125
1551178511.2131,0.703125,-0.328125,-0.687500
1551178511.2232,0.703125,-0.343750,-0.703125
1551178511.2332,0.718750,-0.359375,-0.703125
1551178511.2433,0.734375,-0.343750,-0.703125
1551178511.2534,0.734375,-0.343750,-0.718750
1551178511.2635,0.734375,-0.312500,-0.734375
1551178511.2736,0.734375,-0.296875,-0.750000
1551178511.2837,0.734375,-0.312500,-0.750000
1551178511.2937,0.750000,-0.312500,-0.734375
1551178511.3038,0.750000,-0.328125,-0.734375
1551178511.3139,0.750000,-0.359375,-0.718750
1551178511.3240,0.734375,-0.359375,-0.703125
1551178511.3341,0.734375,-0.343750,-0.687500
1551178511.3442,0.703125,-0.328125,-0.703125
1551178511.3542,0.703125,-0.312500,-0.718750
1551178511.3643,0.703125,-0.312500,-0.718750
1551178511.3744,0.718750,-0.328125,-0.734375
1551178511.3845,0.734375,-0.328125,-0.718750
1551178511.3946,0.734375,-0.343750,-0.718750
1551178511.4047,0.718750,-0.328125,-0.718750
1551178511.4147,0.718750,-0.312500,-0.703125
1551178511.4248,0.703125,-0.296875,-0.703125
1551178511.4349,0.687500,-0.312500,-0.718750
1551178511.4450,0.687500,-0.312500,-0.718750
1551178511.4551,0.703125,-0.328125,-0.703125
1551178511.4652,0.718750,-0.312500,-0.703125
1551178511.4753,0.734375,-0.312500,-0.703125
1551178511.4853,0.718750,-0.312500,-0.718750
1551178511.4954,0.703125,-0.312500,-0.718750
1551178511.5055,0.687500,-0.312500,-0.718750
1551178511.5156,0.687500,-0.312500,-0.718750
1551178511.5257,0.703125,-0.312500,-0.734375
1551178511.5357,0.703125,-0.296875,-0.718750
1551178511.5458,0.703125,-0.296875,-0.703125
1551178511.5559,0.703125,-0.296875,-0.703125
1551178511.5660,0.687500,-0.296875,-0.718750
1551178511.5761,0.687500,-0.296875,-0.734375
1551178511.5862,0.703125,-0.312500,-0.734375
1551178511.5963,0.718750,-0.312500,-0.718750
1551178511.6063,0.718750,-0.312500,-0.703125
1551178511.6164,0.718750,-0.312500,-0.687500
1551178511.6265,0.703125,-0.312500,-0.687500
1551178511.6366,0.703125,-0.296875,-0.703125
1551178511.6467,0.687500,-0.296875,-0.718750
