1577135047.2028,-0.020020,0.078125,0.005371,0.335693,-0.495911,15.777587
1577135047.2130,-0.027832,0.075195,0.004395,0.282288,-0.503540,15.777587
1577135047.2233,-0.027832,0.071777,0.009277,0.305176,-0.511169,15.769958
1577135047.2335,-0.023926,0.070313,0.005371,0.297546,-0.534058,15.769958
1577135047.2438,-0.020020,0.064941,0.002930,0.274658,-0.503540,15.808105
1577135047.2540,-0.020508,0.068359,0.000977,0.305176,-0.518799,15.785216
1577135047.2643,-0.012207,0.073242,0.002441,0.305176,-0.495911,15.762328
1577135047.2745,-0.003906,0.078613,0.007324,0.328064,-0.518799,15.754699
1577135047.2847,0.007324,0.075684,0.007324,0.305176,-0.534058,15.769958
1577135047.2950,0.012695,0.079102,0.008301,0.282288,-0.526428,15.777587
1577135047.3053,0.019043,0.082520,0.012207,0.320435,-0.495911,15.762328
1577135047.3155,0.020508,0.076660,0.008789,0.274658,-0.526428,15.747069
1577135047.3258,0.014648,0.071289,0.009277,0.343323,-0.488281,15.708922
1577135047.3360,0.007813,0.068848,0.008301,0.312805,-0.480652,15.792846
1577135047.3463,-0.005371,0.064941,0.005859,0.289917,-0.511169,15.754699
1577135047.3565,-0.001465,0.063965,0.002930,0.305176,-0.541687,15.754699
1577135047.3668,0.005859,0.062500,0.008789,0.305176,-0.511169,15.754699
1577135047.3770,-0.004883,0.060547,0.002930,0.282288,-0.488281,15.762328
1577135047.3872,-0.011230,0.063477,0.000488,0.305176,-0.518799,15.754699
1577135047.3975,-0.001953,0.061523,0.004395,0.297546,-0.534058,15.792846
1577135047.4078,-0.004883,0.064941,0.003906,0.297546,-0.503540,15.792846
1577135047.4180,0.002930,0.064941,0.002930,0.282288,-0.488281,15.762328
1577135047.4283,0.006348,0.068848,0.011719,0.274658,-0.503540,15.716552
1577135047.4385,0.003906,0.071289,0.011719,0.320435,-0.495911,15.739440
1577135047.4488,0.004883,0.074219,0.013184,0.305176,-0.495911,15.785216
1577135047.4590,0.009766,0.076172,0.011230,0.305176,-0.495911,15.747069
1577135047.4692,0.005371,0.076660,0.005859,0.312805,-0.511169,15.754699
1577135047.4795,-0.004395,0.068359,0.004395,0.312805,-0.503540,15.777587
1577135047.4897,-0.004883,0.071289,0.008789,0.343323,-0.488281,15.830993
1577135047.5000,-0.015137,0.073730,0.008301,0.335693,-0.503540,15.792846
1577135047.5100,-0.015137,0.072754,0.010742,0.320435,-0.480652,15.754699
1577135047.5200,-0.014648,0.076660,0.011230,0.320435,-0.503540,15.769958
1577135047.5300,-0.010742,0.074219,0.002441,0.312805,-0.518799,15.785216
1577135047.5400,0.000000,0.077637,0.007324,0.328064,-0.518799,15.754699
1577135047.5500,-0.002930,0.076172,0.008789,0.305176,-0.511169,15.777587
1577135047.5600,-0.006836,0.071777,0.007813,0.305176,-0.495911,15.800475
1577135047.5700,-0.004883,0.073730,0.006348,0.297546,-0.526428,15.762328
1577135047.5800,0.000488,0.073730,0.007813,0.297546,-0.526428,15.762328
1577135047.5900,-0.002441,0.071289,0.012207,0.267029,-0.503540,15.792846
1577135047.6000,-0.003418,0.066895,0.012695,0.289917,-0.518799,15.769958
1577135047.6100,-0.005859,0.061035,0.012207,0.274658,-0.480652,15.800475
1577135047.6200,-0.012695,0.063477,0.000977,0.274658,-0.488281,15.815734
1577135047.6300,-0.009277,0.059570,0.006836,0.297546,-0.511169,15.785216
1577135047.6400,-0.004395,0.065918,0.011230,0.328064,-0.526428,15.792846
1577135047.6500,-0.005859,0.066406,0.009766,0.289917,-0.549316,15.800475
1577135047.6600,-0.004395,0.070801,0.006348,0.282288,-0.526428,15.792846
1577135047.6700,-0.002441,0.078125,0.009766,0.289917,-0.518799,15.815734
1577135047.6800,0.007324,0.080078,0.011230,0.320435,-0.511169,15.739440
1577135047.6900,-0.001953,0.078613,0.011230,0.305176,-0.503540,15.747069
1577135047.7000,-0.017578,0.074707,0.007324,0.282288,-0.511169,15.747069
1577135047.7100,-0.015137,0.075195,0.003418,0.274658,-0.503540,15.777587
1577135047.7200,0.001953,0.074219,0.007813,0.305176,-0.518799,15.792846
1577135047.7300,0.005859,0.076172,0.012695,0.350952,-0.503540,15.785216
1577135047.7400,0.002930,0.074707,0.010254,0.289917,-0.495911,15.769958
1577135047.7500,-0.007813,0.077637,0.011719,0.282288,-0.488281,15.777587
1577135047.7600,-0.016113,0.074219,0.004395,0.328064,-0.473022,15.823363
1577135047.7700,-0.005859,0.071777,0.002930,0.335693,-0.495911,15.800475
1577135047.7800,0.001465,0.071777,0.009766,0.335693,-0.541687,15.754699
1577135047.7900,0.006348,0.070801,0.009766,0.267029,-0.518799,15.731811
1577135047.8000,-0.001953,0.069336,0.002930,0.297546,-0.526428,15.769958
1577135047.8100,-0.001953,0.064453,0.007813,0.251770,-0.526428,15.800475
1577135047.8200,-0.000488,0.062988,0.005371,0.274658,-0.503540,15.731811
1577135047.8300,-0.003906,0.058105,0.007813,0.297546,-0.511169,15.754699
1577135047.8400,0.001953,0.054688,0.005371,0.274658,-0.526428,15.762328
1577135047.8500,0.003418,0.054688,0.007813,0.335693,-0.473022,15.716552
1577135047.8600,0.008301,0.055664,0.005371,0.350952,-0.511169,15.754699
1577135047.8700,0.004395,0.061035,0.007324,0.297546,-0.556946,15.762328
1577135047.8800,-0.001953,0.070801,0.001953,0.282288,-0.518799,15.777587
1577135047.8900,-0.005859,0.076660,0.005859,0.305176,-0.503540,15.769958
1577135047.9000,-0.004883,0.078125,0.006836,0.297546,-0.495911,15.769958
1577135047.9103,-0.008301,0.074707,0.005859,0.320435,-0.503540,15.800475
1577135047.9205,-0.019043,0.072754,0.005371,0.312805,-0.511169,15.823363
1577135047.9308,-0.024414,0.072266,0.014648,0.328064,-0.549316,15.724181
1577135047.9410,-0.025391,0.077637,0.012695,0.282288,-0.549316,15.800475
1577135047.9513,-0.023926,0.071777,0.007324,0.328064,-0.488281,15.800475
1577135047.9615,-0.022949,0.074219,0.005859,0.320435,-0.518799,15.769958
1577135047.9718,-0.006348,0.084961,0.008301,0.312805,-0.526428,15.731811
1577135047.9820,-0.004395,0.077637,0.007813,0.267029,-0.495911,15.785216
1577135047.9922,-0.014648,0.069824,0.011230,0.282288,-0.518799,15.830993
1577135048.0025,-0.009766,0.072754,0.007813,0.289917,-0.518799,15.792846
1577135048.0128,0.005371,0.075684,0.006348,0.305176,-0.511169,15.754699
1577135048.0230,0.004395,0.072754,0.005371,0.343323,-0.526428,15.800475
1577135048.0333,0.003906,0.069824,0.004883,0.289917,-0.518799,15.815734
1577135048.0435,0.002930,0.066895,0.007324,0.289917,-0.503540,15.747069
1577135048.0538,-0.009277,0.063477,0.009277,0.320435,-0.503540,15.769958
1577135048.0640,-0.006348,0.064453,0.009277,0.328064,-0.511169,15.823363
1577135048.0742,-0.008301,0.064941,0.008301,0.320435,-0.534058,15.800475
1577135048.0845,-0.011719,0.063965,0.006348,0.297546,-0.534058,15.762328
1577135048.0947,-0.011719,0.062988,0.004883,0.274658,-0.511169,15.769958
1577135048.1050,-0.000488,0.071777,0.000488,0.328064,-0.511169,15.762328
1577135048.1153,0.004883,0.075684,0.000488,0.328064,-0.518799,15.769958
1577135048.1255,0.012207,0.081055,0.007813,0.312805,-0.534058,15.777587
1577135048.1358,0.011230,0.077148,0.008789,0.328064,-0.526428,15.800475
1577135048.1460,0.008301,0.071777,0.010254,0.305176,-0.518799,15.777587
1577135048.1563,0.015625,0.075684,0.007324,0.297546,-0.534058,15.800475
1577135048.1665,0.013672,0.073242,0.005371,0.297546,-0.541687,15.800475
1577135048.1767,0.004395,0.066406,0.007324,0.282288,-0.511169,15.754699
1577135048.1870,0.004395,0.067383,0.004395,0.289917,-0.534058,15.739440
1577135048.1972,0.005371,0.068359,0.006348,0.328064,-0.526428,15.724181
1577135048.2075,-0.000488,0.066406,0.008789,0.320435,-0.526428,15.777587
1577135048.2178,-0.003906,0.065430,0.005859,0.274658,-0.518799,15.769958
1577135048.2280,-0.009766,0.062012,0.006836,0.289917,-0.495911,15.792846
1577135048.2383,0.006348,0.067383,0.002930,0.297546,-0.511169,15.769958
1577135048.2485,0.006836,0.071289,0.002930,0.320435,-0.534058,15.769958
1577135048.2587,0.003418,0.066895,0.008301,0.282288,-0.534058,15.747069
1577135048.2690,-0.000488,0.069336,0.008301,0.312805,-0.541687,15.747069
1577135048.2792,-0.005859,0.074219,0.007813,0.282288,-0.518799,15.808105
1577135048.2895,-0.008789,0.076660,0.010742,0.305176,-0.488281,15.838622
1577135048.2997,-0.017578,0.075684,0.003418,0.343323,-0.526428,15.808105
1577135048.3100,-0.018555,0.072754,0.007813,0.328064,-0.534058,15.769958
1577135048.3200,-0.016113,0.070801,0.008301,0.289917,-0.511169,15.769958
1577135048.3300,-0.007324,0.076660,0.005859,0.305176,-0.518799,15.754699
1577135048.3400,0.001465,0.077637,0.010254,0.282288,-0.549316,15.769958
1577135048.3500,0.006348,0.080566,0.008301,0.312805,-0.518799,15.716552
1577135048.3600,0.001465,0.075195,0.007324,0.305176,-0.518799,15.823363
1577135048.3700,-0.013672,0.067871,0.006836,0.305176,-0.488281,15.830993
1577135048.3800,-0.031738,0.062500,0.007813,0.289917,-0.488281,15.769958
1577135048.3900,-0.036621,0.065430,0.005371,0.289917,-0.495911,15.769958
1577135048.4000,-0.036621,0.059082,0.002930,0.282288,-0.518799,15.769958
1577135048.4100,-0.040527,0.053711,0.005371,0.335693,-0.534058,15.823363
1577135048.4200,-0.027344,0.061523,0.003418,0.312805,-0.556946,15.800475
1577135048.4300,-0.014160,0.059570,0.008301,0.282288,-0.503540,15.800475
1577135048.4400,-0.015137,0.066895,0.011719,0.320435,-0.534058,15.808105
1577135048.4500,-0.024414,0.065430,0.004395,0.282288,-0.534058,15.777587
1577135048.4600,-0.027344,0.062500,0.002441,0.289917,-0.511169,15.747069
1577135048.4700,-0.025391,0.069824,0.009766,0.305176,-0.511169,15.747069
1577135048.4800,-0.017090,0.068848,0.007813,0.305176,-0.511169,15.762328
1577135048.4900,-0.012207,0.073242,0.001953,0.297546,-0.526428,15.838622
1577135048.5000,0.006836,0.075684,0.002441,0.328064,-0.564575,15.800475
1577135048.5100,0.019043,0.077148,0.005371,0.305176,-0.526428,15.777587
1577135048.5200,0.023438,0.077148,0.006348,0.312805,-0.549316,15.792846
1577135048.5300,0.024902,0.071289,0.008301,0.328064,-0.526428,15.800475
1577135048.5400,0.028320,0.071289,0.008301,0.328064,-0.503540,15.762328
1577135048.5500,0.019043,0.068359,0.010254,0.328064,-0.518799,15.747069
1577135048.5600,0.009766,0.060059,0.010254,0.282288,-0.518799,15.777587
1577135048.5700,0.000488,0.055664,0.010254,0.274658,-0.526428,15.754699
1577135048.5800,-0.006348,0.052734,0.004883,0.282288,-0.534058,15.754699
1577135048.5900,-0.006348,0.060547,0.004883,0.305176,-0.526428,15.800475
1577135048.6000,0.002930,0.066406,0.001953,0.320435,-0.511169,15.846251
1577135048.6100,0.002930,0.068848,0.008301,0.335693,-0.526428,15.754699
1577135048.6200,-0.003418,0.075684,0.010254,0.335693,-0.503540,15.777587
1577135048.6300,-0.006348,0.079590,0.005371,0.305176,-0.534058,15.785216
1577135048.6400,-0.005371,0.083008,0.006348,0.320435,-0.526428,15.769958
1577135048.6500,-0.006348,0.084473,0.010254,0.305176,-0.495911,15.792846
1577135048.6600,-0.003906,0.087891,0.011230,0.259399,-0.495911,15.739440
1577135048.6700,-0.000488,0.084473,0.008789,0.320435,-0.495911,15.731811
1577135048.6800,0.003418,0.079590,0.005371,0.289917,-0.511169,15.769958
1577135048.6900,0.003418,0.079102,0.014160,0.305176,-0.518799,15.792846
1577135048.7000,-0.005371,0.069336,0.001465,0.320435,-0.526428,15.785216
1577135048.7100,-0.005371,0.066895,0.004395,0.305176,-0.518799,15.769958
1577135048.7200,-0.001465,0.066406,0.006348,0.335693,-0.549316,15.785216
1577135048.7300,-0.006348,0.064941,0.006348,0.328064,-0.541687,15.800475
1577135048.7400,-0.001953,0.061035,0.009766,0.305176,-0.503540,15.777587
1577135048.7500,0.005859,0.064941,0.000000,0.312805,-0.518799,15.769958
1577135048.7600,0.011230,0.062988,0.002930,0.282288,-0.534058,15.785216
1577135048.7700,0.000488,0.069336,0.008301,0.312805,-0.534058,15.785216
1577135048.7800,-0.004883,0.068848,0.005859,0.297546,-0.526428,15.777587
1577135048.7900,-0.013184,0.071777,0.007324,0.305176,-0.511169,15.815734
1577135048.8000,-0.011719,0.076172,0.007324,0.320435,-0.511169,15.792846
1577135048.8100,-0.012207,0.076660,0.011230,0.328064,-0.511169,15.792846
1577135048.8200,-0.004395,0.080078,0.003906,0.312805,-0.518799,15.823363
1577135048.8300,-0.004883,0.077637,0.008301,0.335693,-0.526428,15.785216
1577135048.8400,-0.006836,0.074219,0.003906,0.282288,-0.534058,15.815734
1577135048.8500,-0.005371,0.078125,0.010254,0.274658,-0.526428,15.769958
1577135048.8600,-0.008301,0.077148,0.010254,0.320435,-0.556946,15.808105
1577135048.8700,-0.009766,0.073242,0.008301,0.328064,-0.534058,15.769958
1577135048.8800,-0.016113,0.067871,0.008301,0.289917,-0.495911,15.716552
1577135048.8900,-0.001953,0.067871,0.011719,0.274658,-0.526428,15.792846
1577135048.9000,0.003418,0.069336,0.010254,0.305176,-0.526428,15.830993
1577135048.9100,-0.003906,0.066895,0.002441,0.312805,-0.488281,15.747069
1577135048.9200,-0.005371,0.063477,0.006348,0.320435,-0.518799,15.754699
1577135048.9300,-0.004395,0.069336,0.007813,0.297546,-0.534058,15.777587
1577135048.9400,-0.001953,0.067871,0.006836,0.297546,-0.511169,15.777587
1577135048.9500,-0.009277,0.066895,0.006348,0.297546,-0.511169,15.785216
1577135048.9600,-0.007324,0.068848,0.009766,0.312805,-0.534058,15.815734
1577135048.9700,-0.006348,0.073242,0.008789,0.289917,-0.556946,15.762328
1577135048.9800,-0.001465,0.076660,0.009766,0.320435,-0.518799,15.785216
1577135048.9900,0.000000,0.071777,0.015137,0.305176,-0.526428,15.762328
1577135049.0000,-0.011719,0.077148,0.013184,0.320435,-0.488281,15.785216
1577135049.0100,-0.020996,0.075195,0.012695,0.335693,-0.541687,15.769958
1577135049.0200,-0.009277,0.070801,0.011230,0.320435,-0.534058,15.785216
1577135049.0300,-0.007813,0.072266,0.008789,0.305176,-0.564575,15.808105
1577135049.0400,0.003906,0.073730,0.003418,0.312805,-0.518799,15.739440
1577135049.0500,0.006348,0.075684,0.006836,0.289917,-0.541687,15.739440
1577135049.0600,0.003906,0.071289,0.008301,0.289917,-0.541687,15.785216
1577135049.0700,0.013184,0.074707,0.007324,0.320435,-0.534058,15.785216
1577135049.0800,0.008301,0.070801,0.007324,0.297546,-0.503540,15.823363
1577135049.0900,0.006348,0.065430,0.004883,0.343323,-0.534058,15.762328
1577135049.1000,-0.000488,0.063965,0.004395,0.297546,-0.549316,15.785216
1577135049.1100,-0.005859,0.062012,0.007813,0.259399,-0.534058,15.808105
1577135049.1203,0.000000,0.061035,0.011230,0.297546,-0.526428,15.785216
1577135049.1305,0.003418,0.066406,0.009277,0.312805,-0.556946,15.808105
1577135049.1408,0.009766,0.071777,0.012695,0.297546,-0.503540,15.777587
1577135049.1510,0.012695,0.074219,0.006348,0.297546,-0.488281,15.739440
1577135049.1613,0.004395,0.077148,0.005371,0.289917,-0.534058,15.777587
1577135049.1715,0.001953,0.071289,0.007813,0.274658,-0.518799,15.853881
1577135049.1818,-0.009277,0.067871,0.009277,0.305176,-0.518799,15.861510
1577135049.1920,-0.014160,0.073730,0.012207,0.335693,-0.526428,15.747069
1577135049.2023,-0.015137,0.074219,0.011719,0.305176,-0.526428,15.777587
1577135049.2125,-0.008301,0.078125,0.008301,0.305176,-0.518799,15.815734
1577135049.2228,-0.001953,0.078613,0.006348,0.305176,-0.534058,15.792846
1577135049.2330,0.001465,0.070313,0.007813,0.312805,-0.572205,15.808105
1577135049.2433,-0.006836,0.064453,0.016113,0.259399,-0.564575,15.777587
1577135049.2535,-0.005859,0.063965,0.013184,0.289917,-0.511169,15.769958
1577135049.2638,-0.008789,0.065430,0.010742,0.350952,-0.526428,15.785216
1577135049.2740,-0.014160,0.071289,0.006836,0.328064,-0.534058,15.830993
1577135049.2843,-0.012207,0.071289,0.009766,0.312805,-0.526428,15.808105
1577135049.2945,-0.003906,0.069336,0.010254,0.297546,-0.541687,15.785216
1577135049.3047,0.005859,0.074219,0.009766,0.328064,-0.511169,15.792846
1577135049.3150,0.010742,0.074219,0.009277,0.328064,-0.518799,15.823363
1577135049.3253,0.008301,0.075684,0.004883,0.289917,-0.534058,15.792846
1577135049.3355,-0.003418,0.080078,0.008789,0.297546,-0.526428,15.754699
1577135049.3458,-0.006348,0.075684,0.011230,0.297546,-0.549316,15.808105
1577135049.3560,-0.005859,0.070313,0.004883,0.312805,-0.518799,15.853881
1577135049.3663,-0.010742,0.068359,0.003906,0.328064,-0.526428,15.785216
1577135049.3765,-0.006836,0.064453,0.009277,0.305176,-0.526428,15.731811
1577135049.3867,-0.009766,0.066895,0.004395,0.328064,-0.541687,15.785216
1577135049.3970,-0.012695,0.065430,0.005859,0.297546,-0.511169,15.792846
1577135049.4072,-0.015137,0.064941,0.008789,0.335693,-0.518799,15.800475
1577135049.4175,-0.007813,0.062012,0.004883,0.320435,-0.534058,15.830993
1577135049.4278,-0.008301,0.060547,0.005859,0.328064,-0.518799,15.739440
1577135049.4380,-0.005859,0.065430,0.007813,0.289917,-0.534058,15.739440
1577135049.4483,0.007813,0.075195,0.003906,0.305176,-0.541687,15.724181
1577135049.4585,0.006348,0.080078,0.006836,0.274658,-0.541687,15.747069
1577135049.4688,-0.005859,0.085449,0.009277,0.305176,-0.518799,15.747069
1577135049.4790,-0.006348,0.070801,0.009766,0.305176,-0.526428,15.792846
1577135049.4892,-0.003418,0.068848,0.005859,0.297546,-0.495911,15.754699
1577135049.4995,-0.000977,0.068359,0.004395,0.297546,-0.518799,15.747069
1577135049.5097,-0.003418,0.064453,0.005859,0.282288,-0.549316,15.777587
1577135049.5200,-0.010254,0.069336,0.011230,0.312805,-0.541687,15.815734
1577135049.5300,-0.003906,0.076172,0.010742,0.289917,-0.511169,15.815734
1577135049.5400,-0.004883,0.072754,0.008301,0.297546,-0.534058,15.815734
1577135049.5500,-0.004883,0.072754,0.004883,0.312805,-0.511169,15.830993
1577135049.5600,-0.003418,0.071777,0.014648,0.320435,-0.518799,15.808105
1577135049.5700,0.005371,0.071777,0.011719,0.305176,-0.541687,15.777587
1577135049.5800,-0.001953,0.075195,0.012695,0.297546,-0.534058,15.853881
1577135049.5900,-0.010254,0.077637,0.007324,0.320435,-0.480652,15.754699
1577135049.6000,-0.007813,0.080566,0.005371,0.328064,-0.511169,15.815734
1577135049.6100,-0.010742,0.083496,0.007324,0.312805,-0.534058,15.808105
1577135049.6200,-0.010254,0.082031,0.006348,0.312805,-0.518799,15.762328
1577135049.6300,0.002441,0.073242,0.008301,0.320435,-0.518799,15.785216
1577135049.6400,0.007324,0.072266,0.006348,0.305176,-0.541687,15.785216
1577135049.6500,-0.001953,0.076172,0.007813,0.289917,-0.526428,15.754699
1577135049.6600,-0.003906,0.073242,0.009766,0.328064,-0.526428,15.739440
1577135049.6700,-0.008301,0.067383,0.007324,0.297546,-0.534058,15.792846
1577135049.6800,-0.005371,0.067871,0.006348,0.297546,-0.549316,15.769958
1577135049.6900,-0.007324,0.068359,0.006836,0.289917,-0.518799,15.762328
1577135049.7000,-0.010742,0.060547,0.004883,0.297546,-0.534058,15.777587
1577135049.7100,-0.001465,0.062500,0.005859,0.289917,-0.556946,15.792846
1577135049.7200,0.007324,0.064941,0.003418,0.328064,-0.511169,15.769958
1577135049.7300,0.006836,0.072754,0.011230,0.350952,-0.511169,15.754699
1577135049.7400,0.009277,0.080078,0.009766,0.297546,-0.526428,15.754699
1577135049.7500,-0.000488,0.076172,0.006348,0.305176,-0.503540,15.808105
1577135049.7600,-0.001465,0.073242,0.007813,0.312805,-0.518799,15.808105
1577135049.7700,-0.002441,0.065918,0.012207,0.312805,-0.503540,15.777587
1577135049.7800,-0.012207,0.072754,0.006348,0.335693,-0.480652,15.823363
1577135049.7900,-0.016602,0.073730,0.005371,0.320435,-0.518799,15.785216
1577135049.8000,-0.008789,0.070801,0.003906,0.289917,-0.518799,15.762328
1577135049.8100,-0.006348,0.078613,0.007813,0.328064,-0.534058,15.747069
1577135049.8200,0.004883,0.073242,0.008789,0.305176,-0.526428,15.739440
1577135049.8300,0.003906,0.067871,0.009277,0.343323,-0.488281,15.747069
1577135049.8400,-0.003906,0.070801,0.007813,0.343323,-0.488281,15.777587
1577135049.8500,-0.010254,0.066406,0.011719,0.282288,-0.526428,15.785216
1577135049.8600,-0.007813,0.069336,0.004395,0.274658,-0.556946,15.747069
1577135049.8700,-0.001953,0.068359,0.001465,0.305176,-0.503540,15.747069
1577135049.8800,-0.001953,0.064941,0.006836,0.328064,-0.518799,15.731811
1577135049.8900,-0.001465,0.069336,0.010254,0.289917,-0.526428,15.754699
1577135049.9000,-0.000488,0.078613,0.005859,0.320435,-0.534058,15.808105
1577135049.9100,-0.004883,0.075195,0.005859,0.297546,-0.518799,15.792846
1577135049.9200,0.001465,0.069824,0.008301,0.289917,-0.511169,15.769958
1577135049.9303,-0.012695,0.071289,0.011719,0.305176,-0.534058,15.762328
1577135049.9405,-0.012207,0.069824,0.009277,0.267029,-0.526428,15.792846
1577135049.9508,-0.004395,0.071289,0.008301,0.274658,-0.526428,15.815734
1577135049.9610,-0.003418,0.069336,0.009277,0.297546,-0.518799,15.777587
1577135049.9713,-0.004883,0.068359,0.011230,0.312805,-0.541687,15.792846
1577135049.9815,0.005859,0.065918,0.012695,0.328064,-0.526428,15.815734
1577135049.9918,0.009277,0.063965,0.008789,0.328064,-0.526428,15.762328
1577135050.0020,0.018555,0.064941,0.004395,0.297546,-0.526428,15.762328
1577135050.0123,0.010742,0.061523,0.006836,0.289917,-0.526428,15.830993
1577135050.0225,0.004395,0.058594,0.011230,0.297546,-0.495911,15.815734
1577135050.0328,0.001953,0.063477,0.011230,0.312805,-0.511169,15.785216
1577135050.0430,0.009277,0.064453,0.006348,0.305176,-0.541687,15.777587
1577135050.0533,0.005371,0.066406,0.001953,0.320435,-0.518799,15.792846
1577135050.0635,-0.003418,0.062012,0.005371,0.297546,-0.518799,15.769958
1577135050.0738,-0.000977,0.067383,0.014648,0.297546,-0.534058,15.792846
1577135050.0840,-0.004883,0.073730,0.014648,0.335693,-0.526428,15.792846
1577135050.0943,0.000977,0.076172,0.006348,0.312805,-0.541687,15.785216
1577135050.1045,0.007324,0.071289,0.006348,0.343323,-0.534058,15.747069
1577135050.1148,0.012207,0.075684,0.004883,0.335693,-0.541687,15.777587
1577135050.1250,0.002930,0.080566,0.006836,0.297546,-0.526428,15.777587
1577135050.1353,-0.002930,0.079590,0.009766,0.289917,-0.526428,15.823363
1577135050.1455,-0.007813,0.079102,0.003906,0.305176,-0.534058,15.800475
1577135050.1558,-0.012695,0.072266,0.007813,0.312805,-0.495911,15.747069
1577135050.1660,-0.015137,0.067871,0.010254,0.305176,-0.534058,15.800475
1577135050.1763,-0.011719,0.069824,0.005371,0.320435,-0.511169,15.777587
1577135050.1865,-0.000977,0.073242,0.007324,0.312805,-0.503540,15.769958
1577135050.1968,-0.001953,0.073730,0.008301,0.312805,-0.518799,15.769958
1577135050.2070,-0.008301,0.068848,0.003906,0.305176,-0.526428,15.808105
1577135050.2173,-0.007324,0.068848,0.005859,0.305176,-0.541687,15.777587
1577135050.2275,-0.012207,0.072754,0.004395,0.289917,-0.495911,15.769958
1577135050.2378,-0.009277,0.070801,0.009766,0.305176,-0.534058,15.754699
1577135050.2480,-0.007813,0.071289,0.010254,0.297546,-0.549316,15.777587
